league,season,game,jersey_number,player,team,is_starter,position,minutes_played
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,8,Seko Fofana,Lens,True,"CM,AM",90
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,10,Gaël Kakuta,Lens,True,AM,85
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,11,Jonathan Clauss,Lens,True,WB,84
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,14,Facundo Medina,Lens,True,CB,90
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,15,Arnaud Kalimuendo,Lens,True,FW,71
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,24,Jonathan Gradit,Lens,True,CB,90
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,28,Cheick Doucouré,Lens,True,CM,90
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,29,Przemysław Frankowski,Lens,True,WB,90
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,1,Wuilker Faríñez,Lens,False,,0
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,3,Deiver Machado,Lens,False,WB,6
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,5,Christopher Wooh,Lens,False,,0
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,9,Ignatius Ganago,Lens,False,,0
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,18,Yannick Cahuzac,Lens,False,CM,5
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,19,Ismaëlben Boura,Lens,False,,0
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,20,David Pereira da Costa,Lens,False,,0
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,21,Massadio Haïdara,Lens,False,,0
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,22,Wesley Saïd,Lens,False,FW,19
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,1,Ivo Grbić,Lille,True,GK,90
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,2,Zeki Çelik,Lille,True,RB,90
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,4,Sven Botman,Lille,True,CB,90
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,6,José Fonte,Lille,True,CB,90
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,8,Xeka,Lille,True,CM,77
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,9,Jonathan David,Lille,True,FW,90
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,10,Jonathan Ikone,Lille,True,RM,77
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,17,Burak Yılmaz,Lille,True,FW,90
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,20,Angel Gomes,Lille,True,LM,61
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,21,Benjamin André,Lille,True,CM,90
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,28,Reinildo Mandava,Lille,True,LB,77
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,30,Léo Jardim,Lille,False,,0
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,3,Tiago Djaló,Lille,False,,0
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,5,Gabriel Gudmundsson,Lille,False,LB,13
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,11,Yusuf Yazıcı,Lille,False,RM,13
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,19,Isaac Lihadji,Lille,False,,0
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,22,Timothy Weah,Lille,False,LM,29
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,24,Amadou Onana,Lille,False,CM,13
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,26,Jérémy Pied,Lille,False,,0
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,29,Domagoj Bradarić,Lille,False,,0
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,30,Marc-Aurèle Caillard,Metz,True,GK,90
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,2,Dylan Bronn,Metz,True,CB,90
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,5,Jemerson,Metz,True,CB,90
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,10,Farid Boulaya,Metz,True,FW,62
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,13,Fali Candé,Metz,True,WB,90
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,14,Vincent Pajot,Metz,True,CM,85
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,15,Pape Matar Sarr,Metz,True,CM,90
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,17,Thomas Delaine,Metz,True,WB,90
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,23,Boubakar Kouyaté,Metz,True,CB,90
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,32,Ibrahim Amadou,Metz,True,CM,90
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,34,Louis Mafouta,Metz,True,FW,62
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,16,Alexandre Oukidja,Metz,False,,0
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,4,Sikou Niakaté,Metz,False,,0
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,7,Ibrahima Niane,Metz,False,,0
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,9,Nicolas de Préville,Metz,False,FW,28
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,11,Opa Nguette,Metz,False,FW,28
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,24,Lenny Joseph,Metz,False,,0
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,26,Papa Ndiaga Yade,Metz,False,,0
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,31,Danley Jean-Jacques,Metz,False,,0
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,33,Amadou Mbengue,Metz,False,,0
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,1,Alban Lafont,Nantes,True,GK,90
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,3,Andrei Girotto,Nantes,True,CB,90
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,4,Nicolas Pallois,Nantes,True,CB,90
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,5,Pedro Chirivella,Nantes,True,CM,90
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,8,Wylan Cyprien,Nantes,True,CM,80
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,10,Ludovic Blas,Nantes,True,CM,71
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,12,Dennis Appiah,Nantes,True,CB,90
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,14,Charles Traore,Nantes,True,LB,80
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,23,Randal Kolo Muani,Nantes,True,FW,71
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,24,Sébastien Corchia,Nantes,True,RB,90
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,26,Osman Bukari,Nantes,True,FW,61
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,16,Rémy Descamps,Nantes,False,,0
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,6,Roli Pereira de Sa,Nantes,False,FW,19
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,7,Kalifa Coulibaly,Nantes,False,CM,10
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,11,Marcus Coco,Nantes,False,FW,29
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,18,Samuel Moutoussamy,Nantes,False,LB,10
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,19,Willem Geubbels,Nantes,False,CM,19
FRA-Ligue 1,2122,2022-02-27 Metz-Nantes,33,Abdoulaye Sylla,Nantes,False,,0
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,16,Dimitry Bertaud,Montpellier,True,GK,90
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,3,Mamadou Sakho,Montpellier,True,CB,90
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,6,Junior Sambia,Montpellier,True,RB,71
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,9,Andy Delort,Montpellier,True,FW,89
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,10,Gaëtan Laborde,Montpellier,True,"RW,FW",90
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,11,Téji Savanier,Montpellier,True,AM,90
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,12,Jordan Ferri,Montpellier,True,DM,90
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,13,Joris Chotard,Montpellier,True,DM,90
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,19,Stephy Mavididi,Montpellier,True,LW,78
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,26,Thuler,Montpellier,True,CB,90
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,31,Nicolas Cozza,Montpellier,True,LB,71
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,30,Matis Carvalho,Montpellier,False,,0
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,2,Arnaud Souquet,Montpellier,False,RB,19
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,7,Mihailo Ristić,Montpellier,False,LB,19
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,18,Léo Leroy,Montpellier,False,,0
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,21,Elye Wahi,Montpellier,False,LW,12
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,25,Florent Mollet,Montpellier,False,RW,1
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,28,Béni Makouana,Montpellier,False,,0
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,32,Petar Škuletić,Montpellier,False,,0
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,34,Maxime Estève,Montpellier,False,,0
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,30,Paul Nardi,Lorient,True,GK,90
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,2,Igor Carioca,Lorient,True,RB,77
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,5,Thomas Fontaine,Lorient,True,CB,77
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,6,Laurent Abergel,Lorient,True,"CM,RM",90
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,10,Enzo Le Fée,Lorient,True,CM,61
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,13,Terem Moffi,Lorient,True,FW,61
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,15,Julien Laporte,Lorient,True,CB,90
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,17,Houboulang Mendes,Lorient,True,CB,85
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,18,Fabien Lemoine,Lorient,True,CM,61
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,25,Vincent Le Goff,Lorient,True,LB,90
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,28,Armand Lauriente,Lorient,True,"FW,RW",90
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,1,Matthieu Dreyer,Lorient,False,,0
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,16,Teddy Bartouche-Selbonne,Lorient,False,,0
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,11,Quentin Boisgard,Lorient,False,"CM,LM",29
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,14,Jérôme Hergault,Lorient,False,RB,12
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,23,Thomas Monconduit,Lorient,False,"FW,CM,CB",29
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,27,Adrian Grbić,Lorient,False,"LW,CM",29
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,29,Pierre-Yves Hamel,Lorient,False,FW,13
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,31,Redwan Bourles,Lorient,False,,0
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,33,Léo Pétrot,Lorient,False,,0
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,34,Bamo Meïté,Lorient,False,,0
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,1,Benoît Costil,Bordeaux,True,GK,90
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,2,Stian Rode Gregersen,Bordeaux,True,CB,90
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,5,Otávio,Bordeaux,True,CM,67
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,6,Laurent Koscielny,Bordeaux,True,CB,90
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,8,Jean Onana,Bordeaux,True,CM,85
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,12,Ricardo Mangas,Bordeaux,True,LB,67
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,19,Yacine Adli,Bordeaux,True,FW,90
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,21,Javairô Dilrosun,Bordeaux,True,"LM,RM",78
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,22,Timothee Pembele,Bordeaux,True,RM,45
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,25,Enock Kwateng,Bordeaux,True,RB,90
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,29,Alberth Elis,Bordeaux,True,FW,90
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,16,Gaëtan Poussin,Bordeaux,False,,0
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,3,Abdel Jalil Medioub,Bordeaux,False,,0
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,7,Jimmy Briand,Bordeaux,False,RM,12
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,10,Samuel Kalu,Bordeaux,False,,0
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,11,Sekou Mara,Bordeaux,False,,0
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,13,Fransérgio,Bordeaux,False,CM,5
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,14,Gideon Mensah,Bordeaux,False,LM,45
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,23,M'Baye Niang,Bordeaux,False,LB,23
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,28,Remi Oudin,Bordeaux,False,CM,23
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,1,Keylor Navas,Paris Saint-Germain,True,GK,90
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,2,Achraf Hakimi,Paris Saint-Germain,True,RB,90
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,5,Marquinhos,Paris Saint-Germain,True,CB,90
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,7,Kylian Mbappé,Paris Saint-Germain,True,FW,85
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,10,Neymar,Paris Saint-Germain,True,LW,90
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,14,Juan Bernat,Paris Saint-Germain,True,LB,63
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,18,Georginio Wijnaldum,Paris Saint-Germain,True,LM,90
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,21,Ander Herrera,Paris Saint-Germain,True,CM,90
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,23,Julian Draxler,Paris Saint-Germain,True,RW,74
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,24,Thilo Kehrer,Paris Saint-Germain,True,CB,90
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,28,Junior Dina Ebimbe,Paris Saint-Germain,True,RM,74
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,50,Gianluigi Donnarumma,Paris Saint-Germain,False,,0
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,9,Mauro Icardi,Paris Saint-Germain,False,RW,5
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,11,Ángel Di María,Paris Saint-Germain,False,,0
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,15,Danilo Pereira,Paris Saint-Germain,False,RM,16
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,17,Colin Dagba,Paris Saint-Germain,False,,0
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,25,Nuno Mendes,Paris Saint-Germain,False,LB,27
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,27,Idrissa Gana Gueye,Paris Saint-Germain,False,RW,16
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,31,El Chadaille Bitshiabu,Paris Saint-Germain,False,,0
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,35,Ismaël Gharbi,Paris Saint-Germain,False,,0
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,40,Walter Benítez,Nice,True,GK,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,4,Dante,Nice,True,CB,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,8,Pablo Rosario,Nice,True,CM,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,9,Kasper Dolberg,Nice,True,FW,73
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,11,Amine Gouiri,Nice,True,FW,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,18,Mario Lemina,Nice,True,CM,63
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,20,Youcef Atal,Nice,True,RB,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,21,Justin Kluivert,Nice,True,LM,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,25,Jean-Clair Todibo,Nice,True,CB,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,26,Melvin Bard,Nice,True,LB,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,28,Hicham Boudaoui,Nice,True,RM,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,1,Marcin Bułka,Nice,False,,0
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,5,Flavius Daniliuc,Nice,False,,0
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,6,Morgan Schneiderlin,Nice,False,CM,27
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,7,Andy Delort,Nice,False,FW,17
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,19,Khéphren Thuram,Nice,False,,0
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,22,Calvin Stengs,Nice,False,,0
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,23,Jordan Lotomba,Nice,False,,0
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,24,Evann Guessand,Nice,False,,0
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,29,Lucas Da Cunha,Nice,False,,0
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,16,Jean-Louis Leca,Lens,True,GK,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,5,Christopher Wooh,Lens,True,CB,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,8,Seko Fofana,Lens,True,CM,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,11,Jonathan Clauss,Lens,True,RB,88
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,15,Arnaud Kalimuendo,Lens,True,FW,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,18,Yannick Cahuzac,Lens,True,CM,81
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,20,David Pereira da Costa,Lens,True,FW,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,21,Massadio Haïdara,Lens,True,CB,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,24,Jonathan Gradit,Lens,True,CB,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,28,Cheick Doucouré,Lens,True,CM,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,29,Przemysław Frankowski,Lens,True,LB,90
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,1,Wuilker Faríñez,Lens,False,,0
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,4,Kevin Danso,Lens,False,,0
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,7,Florian Sotoca,Lens,False,,0
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,9,Ignatius Ganago,Lens,False,CM,9
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,25,Corentin Jean,Lens,False,RB,2
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,27,Charles Boli,Lens,False,,0
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,33,Ibrahima Baldé,Lens,False,,0
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,34,Jonathan Varane,Lens,False,,0
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,35,Brayann Pereira,Lens,False,,0
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,16,Gaëtan Poussin,Bordeaux,True,GK,90
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,2,Stian Rode Gregersen,Bordeaux,True,CB,90
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,5,Anel Ahmedhodžić,Bordeaux,True,"CB,LM",90
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,8,Jean Onana,Bordeaux,True,"CM,RM",90
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,14,Gideon Mensah,Bordeaux,True,"LB,CM",90
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,15,Marcelo,Bordeaux,True,CB,90
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,18,Hwang Ui-jo,Bordeaux,True,FW,90
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,19,Yacine Adli,Bordeaux,True,LM,64
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,22,Timothee Pembele,Bordeaux,True,RB,76
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,23,Josuha Guilavogui,Bordeaux,True,CM,90
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,28,Remi Oudin,Bordeaux,True,RM,76
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,30,Davy Rouyard,Bordeaux,False,,0
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,3,Abdel Jalil Medioub,Bordeaux,False,,0
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,6,Danylo Ihnatenko,Bordeaux,False,"LB,LM",26
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,10,M'Baye Niang,Bordeaux,False,,0
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,11,Sekou Mara,Bordeaux,False,FW,14
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,12,Ricardo Mangas,Bordeaux,False,,0
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,21,Javairô Dilrosun,Bordeaux,False,,0
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,27,Tom Lacoux,Bordeaux,False,RB,14
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,33,Thibault Klidje,Bordeaux,False,,0
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,16,Alexander Nübel,Monaco,True,GK,90
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,2,Vanderson,Monaco,True,"RM,RB",90
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,3,Guillermo Maripán,Monaco,True,CB,90
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,6,Axel Disasi,Monaco,True,CB,90
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,8,Aurélien Tchouaméni,Monaco,True,DM,33
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,10,Wissam Ben Yedder,Monaco,True,FW,83
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,11,Jean Lucas,Monaco,True,CM,90
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,12,Caio Henrique Oliveira Silva,Monaco,True,LB,90
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,19,Djibril Sidibé,Monaco,True,RB,60
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,31,Kevin Volland,Monaco,True,CM,41
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,37,Sofiane Diop,Monaco,True,LM,42
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,30,Vito Mannone,Monaco,False,,0
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,7,Gelson Martins,Monaco,False,LM,48
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,14,Ismail Jakobs,Monaco,False,,0
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,17,Aleksandr Golovin,Monaco,False,RM,30
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,22,Youssouf Fofana,Monaco,False,CM,49
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,26,Ruben Aguilar,Monaco,False,,0
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,33,Maghnes Akliouche,Monaco,False,FW,7
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,34,Chrislain Matsima,Monaco,False,,0
FRA-Ligue 1,2122,2022-02-20 Bordeaux-Monaco,36,Eliot Matazo,Monaco,False,,0
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,16,Dimitry Bertaud,Montpellier,True,GK,90
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,6,Junior Sambia,Montpellier,True,RB,87
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,9,Andy Delort,Montpellier,True,FW,90
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,10,Gaëtan Laborde,Montpellier,True,RW,83
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,12,Jordan Ferri,Montpellier,True,DM,90
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,13,Joris Chotard,Montpellier,True,DM,83
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,21,Elye Wahi,Montpellier,True,LW,62
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,25,Florent Mollet,Montpellier,True,AM,90
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,26,Thuler,Montpellier,True,CB,90
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,31,Nicolas Cozza,Montpellier,True,LB,87
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,34,Maxime Estève,Montpellier,True,CB,90
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,30,Matis Carvalho,Montpellier,False,,0
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,2,Arnaud Souquet,Montpellier,False,RB,3
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,7,Mihailo Ristić,Montpellier,False,LB,3
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,18,Léo Leroy,Montpellier,False,DM,7
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,19,Stephy Mavididi,Montpellier,False,LW,28
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,22,Mathías Suárez,Montpellier,False,,0
